Unnamed: 0,BASE_CUSTOMER_ID,CUSTOMER_ID,GENDER_ID,MARITAL_STATUS_ID,BIRTH_DATE,FK_ADDRESS_COMMUNICATION_CITY,OCCUPATION,OCCUPATION_imputed,OCCUPATION_imputed_proba
39586,85631,1829869,0,0,16,6,,12,0.1833678036928177
164441,160888,1476452,0,0,16,5,,12,0.18623125553131104
1716,127160,1348596,1,2,11,0,14,12,0.13696646690368652
608960,194808,1635717,0,1,11,6,,2,0.17367327213287354
164920,42442,1067236,0,0,11,3,12,17,0.24523063004016876
67342,178390,1559193,0,1,19,6,21,3,0.407333642244339
172162,70146,1272429,0,0,16,0,,12,0.2773950695991516
14013,120038,1548119,0,0,16,1,,12,0.22172066569328308
355376,25484,1662439,0,1,11,5,2,2,0.14278952777385712
406327,162834,1484946,1,2,15,5,,3,0.2424715906381607
158683,133013,1369868,1,1,10,1,12,7,0.2194271832704544
23208,61923,1685106,0,0,16,0,,12,0.2773950695991516
30514,56321,1356197,0,1,14,3,33,3,0.12676241993904114
13463,55513,1229525,1,2,18,0,,3,0.37835168838500977
261839,128906,1637983,0,2,6,6,,2,0.11723559349775314
110718,125400,1234104,0,1,11,1,,12,0.10454767942428589
125463,130622,1556379,0,1,10,0,15,12,0.13117705285549164
96503,118842,1331471,0,1,9,0,7,12,0.13088056445121765
132029,143467,1410289,0,2,3,0,12,49,0.14450344443321228
49849,103301,1037540,0,1,19,1,2,3,0.4562127888202667
18284,83621,1295758,0,1,14,0,14,3,0.13771717250347137
168411,132936,1768657,0,0,16,0,,12,0.2773950695991516
10388,96466,1371809,0,1,13,0,,12,0.12624776363372803
91936,184311,1593397,0,1,5,6,8,2,0.18840771913528442
32121,126369,1345832,0,1,7,0,3,12,0.127797931432724
425344,110617,1642135,1,0,16,2,,7,0.21031877398490906
542692,116453,1097926,0,0,16,0,,12,0.2773950695991516
53992,97955,1350697,0,1,11,2,12,12,0.10150710493326187
83959,133581,1817769,0,0,16,0,,12,0.2773950695991516
470035,175015,1572570,0,1,19,0,,3,0.436259925365448
383158,174796,1534182,1,2,6,0,12,14,0.15219642221927643
221617,137752,1124371,0,2,21,0,3,3,0.5416560173034668
662835,171016,1521101,0,0,16,4,,17,0.18305234611034393
137624,16071,1602578,0,0,16,0,,12,0.2773950695991516
51731,138025,1801497,0,0,16,0,,12,0.2773950695991516
90653,48028,1202378,0,1,14,1,3,3,0.15340054035186768
314447,141233,1402317,1,2,7,0,,14,0.14485342800617218
46726,66120,1720784,0,1,12,4,3,2,0.11028480529785156
5873,188199,1694991,0,0,16,4,,17,0.18305234611034393
146611,25019,1246635,0,1,6,2,,2,0.10628002882003784
38067,87497,1299634,0,0,16,1,,12,0.22172066569328308
1971,14982,1106498,0,1,21,0,3,3,0.6072436571121216
497499,150872,1443555,0,1,7,4,48,2,0.12245326489210129
366804,149920,1472211,0,1,7,5,,2,0.15450741350650787
535215,144193,1412940,0,0,8,5,,17,0.29540082812309265
9716,167005,1624893,0,0,16,0,,12,0.2773950695991516
167902,31000,1134611,0,1,22,4,3,3,0.6465522646903992
86489,159663,1472544,0,2,5,2,,8,0.12031835317611694
318044,84322,1296459,0,1,8,0,,12,0.1297072470188141
50434,87347,1299484,0,1,18,6,3,3,0.3182852268218994
208719,47143,1199213,0,1,15,0,,3,0.1726631075143814
82143,62901,1231077,1,2,13,2,35,3,0.15302139520645142
144873,121788,1334425,0,2,6,4,30,8,0.0950794592499733
132379,65333,1380124,0,1,19,2,,3,0.44720086455345154
120829,16055,1801625,0,0,10,0,,12,0.2925184965133667
290761,169017,1510417,0,1,10,3,,2,0.1092100590467453
258773,120423,1264833,0,2,4,1,12,8,0.1204119622707367
327983,141092,1401836,0,1,14,0,10,3,0.13771717250347137
347049,115971,1328599,0,1,17,1,3,3,0.2885016202926636
115539,141116,1401924,0,2,6,5,,2,0.0968828797340393
666908,24160,1517442,0,0,16,3,,12,0.19151633977890015
29539,62759,1252504,1,1,19,4,7,7,0.39115360379219055
254352,151938,1507251,1,1,12,6,,7,0.2203625738620758
548593,77481,1289436,0,1,9,0,,12,0.13088056445121765
528179,156699,1462890,1,0,16,5,,7,0.2956832945346832
24611,14197,1071662,1,2,10,0,,12,0.13980890810489655
332241,34822,1826028,1,0,16,5,,7,0.2956832945346832
45028,48811,1205187,0,1,17,2,,3,0.28181371092796326
208644,122161,1334798,1,1,13,2,,7,0.2826637625694275
294565,2513,1142464,0,1,21,2,,3,0.6132341027259827
196570,73968,1496361,0,0,16,0,,12,0.2773950695991516
26595,92086,1304385,0,1,16,4,3,3,0.20467929542064667
118503,10357,1223640,0,1,10,0,,12,0.13117705285549164
54362,7264,1102010,0,0,19,2,19,3,0.22608384490013123
99830,26320,1644570,0,1,15,0,,3,0.1726631075143814
229091,131479,1691990,1,2,11,2,,10,0.1445131152868271
205881,58358,1238471,0,1,20,1,3,3,0.5425092577934265
444685,180837,1572016,0,1,12,4,5,2,0.11028480529785156
243825,2750,1078428,1,0,9,2,7,12,0.2104790210723877
39698,38536,1777129,0,1,21,0,,3,0.6072436571121216
244537,80839,1292976,0,1,12,2,,12,0.10103848576545715
228528,153637,1452062,0,1,12,0,12,12,0.12831546366214752
603058,179637,1565984,0,2,2,3,49,49,0.1341387778520584
32867,118068,1237040,1,2,4,2,12,12,0.15102487802505493
29515,177709,1708937,0,0,16,0,,12,0.2773950695991516
170919,115613,1824236,0,0,16,4,,17,0.18305234611034393
504080,15874,1108402,0,1,15,0,35,3,0.1726631075143814
43657,55834,1230612,0,0,16,3,,12,0.19151633977890015
319305,105206,1668023,0,1,5,0,17,12,0.12520956993103027
67136,194087,1742068,0,1,3,0,,12,0.13742603361606598
65782,48373,1203581,0,0,16,0,,12,0.2773950695991516
222226,64263,1257300,0,0,16,5,,12,0.18623125553131104
260279,33785,1409140,0,1,19,4,3,3,0.404546320438385
96272,164739,1491204,0,2,3,5,,2,0.11696959286928177
41925,141619,1665004,0,2,5,5,,2,0.09920085221529007
490946,2443,1151510,1,1,15,2,7,7,0.29924261569976807
201269,44225,1138919,0,1,17,0,12,3,0.27012982964515686
518338,105627,1318178,0,1,12,1,33,12,0.1031506210565567
255179,144045,1543688,0,0,16,0,,12,0.2773950695991516
263373,68959,1268868,0,0,7,2,17,17,0.2765459716320038
23727,31605,1137059,0,0,16,0,,12,0.2773950695991516
186360,101750,1314208,0,2,6,1,,8,0.11611481755971909
295916,40322,1057714,0,1,15,2,,3,0.1880936473608017
233333,146048,1776564,0,0,16,0,,12,0.2773950695991516
87268,196319,1639835,0,2,2,4,,49,0.1174246147274971
177200,106010,1525273,1,0,16,0,,7,0.2021685093641281
26379,46898,1363896,0,1,8,0,38,12,0.1297072470188141
47964,731,1077974,0,1,14,0,12,3,0.13771717250347137
79152,191459,1644261,0,1,5,2,,2,0.1063123568892479
98240,144591,1607596,0,1,18,5,,3,0.32029175758361816
54353,131534,1364715,1,2,5,2,11,12,0.132611483335495
177180,129657,1848497,0,0,16,3,,12,0.19151633977890015
57951,36859,1765140,0,0,16,0,,12,0.2773950695991516
358473,127691,1350592,1,0,16,3,,7,0.23251305520534515
307248,10970,1421743,0,1,17,4,,3,0.24894434213638306
136386,113250,1070613,1,1,20,0,,7,0.3881537616252899
169002,38180,1690122,0,1,12,2,6,12,0.10103848576545715
307761,121548,1741378,0,1,12,4,,2,0.11028480529785156
68399,17845,1618134,1,2,16,0,,3,0.3034426271915436
378080,109036,1321588,0,1,11,4,30,2,0.11377380043268204
455993,124438,1558207,0,1,8,0,,12,0.1297072470188141
87452,190042,1623343,0,1,17,3,,3,0.268310010433197
168259,36996,1073230,0,1,15,2,8,3,0.1880936473608017
182047,58884,1137609,0,0,16,2,,12,0.208683580160141
329101,34118,1409589,0,0,16,0,,12,0.2773950695991516
103246,181569,1576582,0,1,14,0,12,3,0.13771717250347137
34436,89533,1802177,0,0,16,6,,12,0.1833678036928177
346646,140533,1787802,0,0,16,2,,12,0.208683580160141
186847,62854,1252826,0,1,8,6,,2,0.18369534611701965
19567,156776,1463188,0,1,12,5,,2,0.1383511871099472
128720,86806,1180599,0,1,12,0,12,12,0.12831546366214752
202884,161197,1477435,0,2,2,4,32,49,0.1174246147274971
55143,151587,1614826,0,1,17,0,,3,0.27012982964515686
273449,168405,1508025,0,0,16,2,,12,0.208683580160141
208845,43663,1185507,0,2,14,3,10,12,0.10223791748285294
16675,122867,1424584,0,0,16,0,,12,0.2773950695991516
287257,307,1000307,0,1,10,2,24,12,0.10110399127006531
131494,141864,1821030,0,0,16,2,,12,0.208683580160141
30074,4806,1517728,1,1,9,3,9,7,0.2154523730278015
79256,114764,1522107,0,0,16,1,,12,0.22172066569328308
16697,14611,1344203,0,1,10,1,,12,0.1049659475684166
109253,150056,1440884,0,1,10,1,26,12,0.1049659475684166
578678,88469,1300767,1,1,16,2,,7,0.2988811731338501
129448,118931,1331560,0,1,16,0,,3,0.21771100163459778
372867,45634,1033861,0,0,16,4,,17,0.18305234611034393
174120,164983,1534314,0,0,16,1,,12,0.22172066569328308
510396,177905,1556448,1,2,14,5,1,3,0.18000760674476624
221647,63712,1255587,0,1,16,1,3,3,0.23458212614059448
348729,170815,1520466,1,1,7,2,19,7,0.1992311328649521
92528,57565,1235990,0,1,8,3,1,2,0.11315737664699554
316249,121304,1379390,0,1,7,0,,12,0.127797931432724
3094,84527,1495100,0,2,4,1,,8,0.1204119622707367
59498,10959,1757012,0,1,10,0,12,12,0.13117705285549164
346170,75299,1286085,0,1,19,0,12,3,0.436259925365448
68230,78130,1839330,0,0,16,4,,17,0.18305234611034393
302579,77558,1833270,0,0,16,1,,12,0.22172066569328308
149253,33050,1202745,0,1,14,0,,3,0.13771717250347137
6047,91087,1058257,0,0,20,0,,3,0.27618101239204407
311013,54284,1067171,0,1,19,1,3,3,0.4562127888202667
306258,123517,1338442,0,1,14,2,12,3,0.14468282461166382
158205,62005,1060834,1,2,20,0,7,3,0.44265952706336975
247145,99006,1493473,0,1,20,5,,3,0.49151939153671265
48780,16774,1247310,0,1,12,2,11,12,0.10103848576545715
37044,25634,1059278,1,2,20,2,3,3,0.458481103181839
93264,4663,1004663,0,0,16,4,,17,0.18305234611034393
192839,42891,1802487,1,0,16,0,,7,0.2021685093641281
238322,149004,1429448,0,1,8,0,,12,0.1297072470188141
135498,55110,1668136,1,1,12,0,,7,0.2979934811592102
198620,80340,1089091,0,1,7,0,15,12,0.127797931432724
414600,101938,1175761,0,2,6,6,,2,0.11723559349775314
107278,70456,1267581,0,1,8,0,,12,0.1297072470188141
33450,125227,1567510,1,2,7,5,,10,0.13115189969539642
39791,151355,1444940,1,2,3,0,,12,0.20428556203842163
256483,17478,1089672,0,1,17,0,1,3,0.27012982964515686
494558,119975,1259013,1,2,10,6,,10,0.16123706102371216
12212,104990,1810566,0,0,16,6,,12,0.1833678036928177
373142,56223,1231851,0,1,13,2,16,12,0.09853589534759521
36636,89586,1138630,0,1,20,4,5,3,0.49020102620124817
318415,179712,1566340,0,1,3,2,6,2,0.10475827008485794
230161,159209,1471053,0,1,9,2,,2,0.10318568348884583
36919,180182,1568174,0,1,6,0,,12,0.12524980306625366
73692,143280,1590258,0,1,8,3,23,2,0.11315737664699554
142973,136629,1390663,1,0,16,4,,7,0.25953349471092224
3037,75879,1502442,0,1,13,6,,2,0.16047441959381104
377895,177906,1556456,0,1,8,0,10,12,0.1297072470188141
199302,17574,1017574,0,0,8,0,12,12,0.2994179427623749
295031,187773,1611690,0,0,16,0,,12,0.2773950695991516
49261,89581,1301879,0,0,7,1,,12,0.2675021290779114
270808,34055,1147085,0,1,16,4,,3,0.20467929542064667
175205,168042,1506554,0,2,4,4,,8,0.10155560821294785
607658,12268,1056814,0,1,17,2,3,3,0.28181371092796326
143188,70905,1274861,0,1,19,3,15,3,0.42981797456741333
7090,190164,1623666,1,1,18,0,,7,0.3714688718318939
412635,102779,1665576,0,1,14,1,26,3,0.15340054035186768
318938,83689,1295826,0,1,20,2,3,3,0.5335005521774292
14956,109115,1058135,0,1,20,0,,3,0.5245076417922974
98959,52455,1503323,0,1,12,0,,12,0.12831546366214752
60983,13964,1029747,0,1,15,2,3,3,0.1880936473608017
162091,66893,1263378,0,1,19,3,,3,0.42981797456741333
375860,104131,1316589,0,1,14,4,50,3,0.10171189159154892
12358,166473,1543012,0,1,8,2,,2,0.10473252832889557
323543,69766,1446729,0,1,15,0,,3,0.1726631075143814
18264,113535,1249369,0,1,8,2,,2,0.10473252832889557
30209,62635,1765452,0,1,10,0,5,12,0.13117705285549164
190695,80600,1510666,0,1,14,2,,3,0.14468282461166382
141190,27071,1117930,0,1,15,1,28,3,0.18808084726333618
271161,178622,1560282,0,1,11,2,8,12,0.10150710493326187
64657,73708,1214918,0,1,20,0,3,3,0.5245076417922974
13821,73794,1372331,0,1,16,0,16,3,0.21771100163459778
119301,153007,1484298,0,1,6,0,38,12,0.12524980306625366
65526,117381,1330009,0,1,12,1,,12,0.1031506210565567
197845,155130,1457104,0,1,3,1,12,2,0.1094190701842308
162449,163763,1848287,1,0,16,4,,7,0.25953349471092224
93075,4739,1067138,0,0,15,0,17,12,0.2792094051837921
50899,158373,1712701,0,1,3,0,8,12,0.13742603361606598
21568,18577,1061180,0,1,16,6,17,3,0.19528008997440338
11594,107402,1359037,0,2,4,0,15,49,0.10598877817392349
75849,130115,1104609,0,1,10,6,10,2,0.17764903604984283
351689,75941,1569507,0,1,7,0,,12,0.127797931432724
463537,146545,1420756,0,1,12,0,10,12,0.12831546366214752
177666,128356,1636372,0,1,17,4,,3,0.24894434213638306
507826,40188,1171264,0,0,16,4,,17,0.18305234611034393
64302,45221,1192153,0,1,17,2,3,3,0.28181371092796326
25968,4247,1060518,0,1,16,0,12,3,0.21771100163459778
134656,189384,1620887,0,0,16,0,,12,0.2773950695991516
16557,183543,1589283,0,1,14,5,17,2,0.12150102853775024
152462,27015,1416392,0,1,19,6,,3,0.407333642244339
721599,38856,1166205,0,0,16,2,,12,0.208683580160141
151099,140359,1399526,0,1,17,0,3,3,0.27012982964515686
22428,147293,1668074,0,2,5,2,,8,0.12031835317611694
297171,17027,1017027,0,1,16,4,17,3,0.20467929542064667
161401,11494,1098246,1,1,15,5,3,7,0.3584371507167816
257641,63523,1747356,0,0,16,4,,17,0.18305234611034393
241885,165307,1840610,0,0,16,1,,12,0.22172066569328308
275468,25277,1025277,0,1,18,0,3,3,0.3479776382446289
212087,40603,1416210,0,2,8,0,,12,0.11145929247140884
110475,51493,1207560,0,1,20,6,3,3,0.5006868243217468
56299,10923,1010923,1,1,13,0,8,7,0.3154605031013489
118842,45378,1565640,0,0,16,4,,17,0.18305234611034393
771042,49240,1443464,0,1,9,0,,12,0.13088056445121765
460750,97856,1185812,1,1,10,0,12,7,0.24475376307964325
49066,187400,1609544,0,1,3,0,14,12,0.13742603361606598
71978,59627,1371626,0,1,10,0,,12,0.13117705285549164
25927,85704,1297841,0,1,18,2,3,3,0.3592233657836914
109318,179532,1833883,0,0,16,2,,12,0.208683580160141
250877,159170,1470939,0,1,17,2,,3,0.28181371092796326
219361,4768,1799291,0,0,16,0,,12,0.2773950695991516
15478,186604,1604944,1,1,16,0,3,7,0.33447638154029846
45618,144694,1798597,0,0,16,1,,12,0.22172066569328308
80957,141968,1845763,0,0,0,4,,12,0.23348435759544373
114948,179535,1792313,0,1,5,2,12,2,0.1063123568892479
230557,96781,1309239,0,1,18,3,3,3,0.34335097670555115
412399,196342,1639885,0,1,9,4,,2,0.11906695365905762
63686,48369,1574082,0,1,11,1,,12,0.10454767942428589
359600,192740,1630216,1,2,17,4,,3,0.341479629278183
53539,19940,1019940,0,1,9,1,17,12,0.10460063815116882
129030,169083,1510697,0,1,11,0,12,12,0.13040420413017273
432217,32829,1142298,1,1,12,2,,7,0.26788029074668884
508010,97873,1310331,0,1,15,0,3,3,0.1726631075143814
247674,97310,1309768,0,1,11,0,26,12,0.13040420413017273
56305,124432,1341785,0,2,10,3,17,8,0.09589193761348724
3131,163674,1741771,0,0,16,4,,17,0.18305234611034393
398543,19776,1019776,1,1,13,4,7,7,0.30810973048210144
142074,160876,1663855,0,1,5,0,,12,0.12520956993103027
56717,32337,1031658,1,2,9,3,15,10,0.13622638583183289
174026,177304,1552519,0,1,7,5,,2,0.15450741350650787
262116,85585,1172657,0,1,9,4,16,2,0.11906695365905762
632539,73659,1281006,0,0,16,4,,17,0.18305234611034393
407598,183023,1586492,0,1,9,4,27,2,0.11906695365905762
285334,69547,1037368,0,1,15,3,,3,0.18076862394809723
9823,25600,1059269,0,2,6,1,22,8,0.11611481755971909
39601,179782,1566712,0,1,17,0,,3,0.27012982964515686
282853,45044,1191385,0,0,16,5,,12,0.18623125553131104
204299,9446,1009446,0,1,10,1,,12,0.1049659475684166
35269,56413,1232425,0,0,16,0,,12,0.2773950695991516
177221,76126,1287764,1,0,16,5,,7,0.2956832945346832
31694,171443,1522711,0,1,16,4,2,3,0.20467929542064667
126701,44325,1188291,0,1,13,0,15,12,0.12624776363372803
31397,17080,1086011,0,0,11,2,35,12,0.23634205758571625
374551,175043,1535058,1,1,1,2,,7,0.18399375677108765
547008,81196,1115613,0,0,16,5,,12,0.18623125553131104
82772,45233,1192214,0,1,18,0,17,3,0.3479776382446289
353457,99890,1580894,0,0,16,1,,12,0.22172066569328308
285096,34509,1367303,1,1,11,0,7,7,0.27514296770095825
146993,167436,1504438,0,1,10,2,35,12,0.10110399127006531
526456,84631,1164354,0,1,17,4,2,3,0.24894434213638306
123942,113077,1723534,0,0,16,5,,12,0.18623125553131104
529305,109777,1322329,0,2,22,4,3,3,0.5964270830154419
72068,527,1594598,0,1,17,3,,3,0.268310010433197
444459,99284,1311741,0,1,18,4,,3,0.32034745812416077
188364,172535,1526587,0,0,16,4,,17,0.18305234611034393
189237,160104,1785092,0,0,16,2,,12,0.208683580160141
540034,124722,1342291,0,1,17,2,,3,0.28181371092796326
80199,48566,1204318,0,0,16,2,,12,0.208683580160141
179524,150320,1455644,0,1,18,2,,3,0.3592233657836914
52068,186470,1709089,0,1,12,2,,12,0.10103848576545715
10438,179003,1731884,0,1,5,5,,2,0.15715405344963074
55971,116638,1435085,1,1,19,3,3,7,0.3586558699607849
139724,153579,1451876,0,0,16,6,50,12,0.1833678036928177
88598,71144,1516969,0,1,20,3,,3,0.5159317255020142
46293,57214,1234923,1,1,7,0,10,7,0.21105073392391205
24310,104084,1360803,0,0,16,4,,17,0.18305234611034393
93539,177379,1736911,0,0,16,2,,12,0.208683580160141
103692,85688,1297825,0,0,18,2,,12,0.19554848968982697
42311,9915,1102255,0,1,8,2,12,2,0.10473252832889557
250087,21744,1021744,0,0,16,1,,12,0.22172066569328308
12325,188705,1759288,0,1,16,3,3,3,0.21831634640693665
241620,752,1065026,0,0,19,2,,3,0.22608384490013123
91947,61928,1065006,0,1,17,1,5,3,0.2885016202926636
138980,55960,1035267,1,1,15,2,19,7,0.29924261569976807
153824,116832,1596812,0,1,11,5,2,2,0.14278952777385712
612370,89818,1197288,0,0,16,2,,12,0.208683580160141
1499,163295,1486306,0,2,1,4,,49,0.15921072661876678
91844,82216,1122760,0,1,9,1,6,12,0.10460063815116882
128321,85043,1032794,0,0,14,2,35,12,0.21367661654949188
89403,3375,1003375,0,0,19,0,,12,0.2424210160970688
421128,38679,1606262,0,1,17,0,,3,0.27012982964515686
178322,31577,1488482,0,1,8,0,,12,0.1297072470188141
233630,126534,1823007,0,0,16,5,,12,0.18623125553131104
738300,78463,1108064,0,0,12,5,12,17,0.22846806049346924
22686,103083,1528893,0,1,16,0,12,3,0.21771100163459778
234028,29829,1129500,0,1,20,3,3,3,0.5159317255020142
206707,114733,1327361,0,1,15,3,48,3,0.18076862394809723
517537,118861,1331490,0,0,16,2,,12,0.208683580160141
414029,107976,1060403,0,1,4,1,2,2,0.11004211008548737
273533,158389,1468403,1,1,8,0,38,7,0.21872083842754364
110979,76586,1142344,0,0,16,1,,12,0.22172066569328308
167066,61389,1218979,0,1,7,4,,2,0.12245326489210129
77461,15302,1694087,1,0,16,1,,7,0.19033315777778625
59000,99136,1232356,0,1,12,5,11,2,0.1383511871099472
192019,129144,1372114,0,1,17,0,17,3,0.27012982964515686
134869,372,1620353,0,0,16,1,,12,0.22172066569328308
349148,51629,1125303,1,2,12,0,,12,0.13074007630348206
137699,65927,1723793,0,2,3,4,,8,0.09803587198257446
506267,194619,1635227,1,2,22,6,,3,0.5267953276634216
158882,14877,1138103,1,1,20,0,3,7,0.3881537616252899
3648,71829,1277773,0,1,17,1,,3,0.2885016202926636
471515,135951,1391658,0,0,16,0,,12,0.2773950695991516
88624,85435,1154274,0,1,8,0,12,12,0.1297072470188141
465304,118248,1437990,0,0,16,3,,12,0.19151633977890015
16674,143549,1410555,0,1,12,0,,12,0.12831546366214752
110179,127110,1808810,0,0,16,5,,12,0.18623125553131104
221528,95091,1477319,0,1,16,2,2,3,0.22994300723075867
230595,57836,1755595,0,0,16,0,,12,0.2773950695991516
21764,139541,1821773,0,1,1,0,46,12,0.1500060260295868
89081,125769,1208192,0,1,15,5,15,3,0.1439274698495865
139387,66062,1432411,0,1,20,3,,3,0.5159317255020142
536062,107276,1614446,0,0,16,0,,12,0.2773950695991516
314,141468,1411102,0,1,14,5,16,2,0.12150102853775024
237709,29117,1126452,0,1,19,0,12,3,0.436259925365448
72261,52929,1539712,0,1,12,2,2,12,0.10103848576545715
586143,173717,1530478,1,1,17,1,3,7,0.3014644980430603
181890,183410,1670837,0,1,8,4,,2,0.12098412960767746
170252,192929,1630692,1,0,16,4,,7,0.25953349471092224
303479,192443,1629409,0,1,17,2,3,3,0.28181371092796326
225360,67921,1265596,1,0,14,0,17,14,0.21275530755519867
128006,1830,1099179,0,1,11,0,24,12,0.13040420413017273
211993,63465,1235831,0,1,17,0,1,3,0.27012982964515686
155820,127768,1350881,0,1,12,2,34,12,0.10103848576545715
245363,19503,1019503,0,1,19,4,3,3,0.404546320438385
125938,9404,1009404,0,1,16,4,40,3,0.20467929542064667
182083,99646,1312103,0,1,9,4,17,2,0.11906695365905762
31770,175803,1659690,0,1,14,3,,3,0.12676241993904114
108649,154774,1557278,0,1,11,0,,12,0.13040420413017273
159407,124646,1645360,0,1,7,5,,2,0.15450741350650787
604117,121117,1270223,0,1,8,1,11,2,0.1055724024772644
47400,189412,1812109,0,0,16,2,,12,0.208683580160141
184287,27837,1121099,0,1,15,3,16,3,0.18076862394809723
79365,158213,1848384,0,0,16,0,,12,0.2773950695991516
268076,48145,1476027,0,1,11,0,,12,0.13040420413017273
130195,63264,1184777,0,1,20,0,3,3,0.5245076417922974
78087,146704,1421255,0,2,3,2,,8,0.12049298733472824
214928,164971,1492106,0,2,4,0,15,49,0.10598877817392349
168868,171249,1521997,0,1,4,4,1,2,0.12466584146022797
39393,89883,1370564,1,0,16,0,,7,0.2021685093641281
308233,20128,1020128,0,0,7,5,,17,0.30377325415611267
18179,75313,1286121,0,1,18,1,8,3,0.36786240339279175
165834,84341,1644072,0,0,16,2,,12,0.208683580160141
10473,151318,1444843,0,2,2,4,,49,0.1174246147274971
120014,117133,1103586,1,1,10,5,,7,0.2537277340888977
95907,92079,1466795,0,2,6,0,,12,0.10331500321626663
28293,52375,1218443,0,1,6,2,32,2,0.10628002882003784
88194,137527,1390625,0,1,1,0,21,12,0.1500060260295868
168866,103916,1316374,0,1,12,0,26,12,0.12831546366214752
179420,48027,1105186,1,0,12,3,19,7,0.17227494716644287
330633,63431,1371157,0,1,14,0,40,3,0.13771717250347137
241,71516,1276660,0,1,16,1,16,3,0.23458212614059448
560365,118832,1331461,0,1,7,0,48,12,0.127797931432724
7487,31988,1493110,1,0,16,5,,7,0.2956832945346832
449681,126809,1347302,0,2,5,1,,8,0.11850474774837494
19491,26693,1116549,0,1,19,0,3,3,0.436259925365448
312937,55227,1723516,0,0,16,5,,12,0.18623125553131104
125391,22031,1374661,0,1,13,2,22,12,0.09853589534759521
7440,102547,1834709,0,0,16,0,,12,0.2773950695991516
166734,150327,1763553,0,0,16,0,30,12,0.2773950695991516
671366,125920,1344129,0,1,10,0,12,12,0.13117705285549164
377215,45144,1191807,0,0,16,0,,12,0.2773950695991516
195124,134496,1377577,0,1,7,6,,2,0.1858403980731964
69618,783,1086464,0,0,19,1,14,3,0.21707630157470703
498052,32957,1142822,0,0,16,0,,12,0.2773950695991516
233395,142992,1408478,1,1,6,5,,7,0.19518917798995972
101519,20660,1538800,0,1,12,4,,2,0.11028480529785156
39850,25092,1717270,0,1,9,5,6,2,0.14975431561470032
141746,150595,1442709,0,0,16,0,,12,0.2773950695991516
25668,54502,1674142,1,1,9,0,,7,0.22533540427684784
175797,158816,1736892,0,2,1,5,,2,0.14021535217761993
78633,73420,1571075,0,1,11,4,,2,0.11377380043268204
187161,120350,1332982,0,1,15,0,17,3,0.1726631075143814
60990,157931,1466750,0,2,5,2,,8,0.12031835317611694
18542,139990,1398176,1,2,16,6,,3,0.31827059388160706
98016,12489,1012489,0,1,20,0,,3,0.5245076417922974
243146,178802,1561338,1,1,6,6,,7,0.12836390733718872
76360,25313,1039354,1,1,9,5,17,7,0.22703437507152557
393908,90411,1573944,1,1,8,5,,7,0.21092568337917328
9841,166792,1502052,0,2,2,0,26,49,0.2162976861000061
11352,59929,1243463,0,1,6,2,16,2,0.10628002882003784
347241,54429,1664261,0,1,11,4,,2,0.11377380043268204
470155,22468,1022468,1,2,4,1,49,12,0.16648970544338226
444082,185737,1600627,0,1,4,2,8,2,0.10611744970083237
70278,30314,1092643,0,1,19,0,3,3,0.436259925365448
139599,78780,1290735,0,1,14,1,12,3,0.15340054035186768
60915,179382,1649280,0,0,16,5,,12,0.18623125553131104
93084,101485,1386431,0,0,16,2,,12,0.208683580160141
50339,100391,1083579,1,1,19,2,12,7,0.34027737379074097
35378,40300,1772221,0,1,12,4,,2,0.11028480529785156
56802,78928,1290883,1,2,17,0,7,3,0.3422359824180603
258693,78763,1745994,0,0,13,0,,12,0.27638041973114014
267460,4488,1084529,0,1,16,2,19,3,0.22994300723075867
360574,30471,1132203,0,1,19,0,3,3,0.436259925365448
221120,31571,1136906,0,1,19,2,2,3,0.44720086455345154
28505,64690,1258654,1,2,8,6,54,10,0.14965835213661194
527088,49028,1175724,1,1,8,0,7,7,0.21872083842754364
114987,16148,1016148,0,0,9,0,14,12,0.29654553532600403
134410,92760,1211138,0,2,5,4,1,8,0.0974975973367691
35800,193930,1633265,0,1,17,0,,3,0.27012982964515686
182404,194406,1634680,0,2,7,0,,12,0.10808882117271423
59755,31480,1136473,0,1,19,3,3,3,0.42981797456741333
62916,23288,1023288,0,1,12,0,15,12,0.12831546366214752
135879,22617,1022617,0,2,9,0,,12,0.11372587829828262
144627,52008,1217121,1,0,16,0,,7,0.2021685093641281
582789,182056,1721065,0,0,16,5,,12,0.18623125553131104
55080,130675,1598058,0,1,5,1,11,2,0.10939263552427292
69894,33706,1145768,1,2,18,0,,3,0.37835168838500977
177040,164001,1613270,0,0,16,0,,12,0.2773950695991516
229017,124074,1340456,1,1,11,0,53,7,0.27514296770095825
171030,118642,1245835,0,1,12,0,,12,0.12831546366214752
404477,152749,1449278,0,2,1,0,,49,0.2906549572944641
138092,195550,1637801,0,1,7,6,,2,0.1858403980731964
458588,111336,1323963,0,1,19,3,3,3,0.42981797456741333
31295,98283,1310741,1,2,19,2,33,3,0.42621779441833496
292675,89079,1353931,0,0,16,5,,12,0.18623125553131104
235623,130010,1358904,0,0,16,1,,12,0.22172066569328308
373519,98369,1042069,1,1,19,0,7,7,0.38327503204345703
269630,153886,1452897,0,1,20,0,,3,0.5245076417922974
209754,25632,1025632,0,1,16,2,2,3,0.22994300723075867
470403,89969,1145286,0,0,16,0,,12,0.2773950695991516
155254,124442,1341810,0,1,7,0,21,12,0.127797931432724
