Unnamed: 0,VEHICLE_ID,BASE_CUSTOMER_ID,GENDER_ID,MARITAL_STATUS_ID,BIRTH_DATE,FK_ADDRESS_COMMUNICATION_CITY,OCCUPATION,FK_RELATION_STATUS_ID,SALESFILE_ID,SF_CREATE_DATE,STATUS,REQ_BRAND_CODE,REQ_TOPMODEL_CODE,TRAFFIC_DATE,BRAND_CODE,BASEMODEL_CODE,MOTOR_GAS_TYPE,GEAR_BOX_TYPE,IS_MAINTENANCE,TOTAL_AMOUNT_TL,TOTAL_AMOUNT_GROUP,CUSTOMER_ID,BIRTH_DATE_imputed
153085,5265626,127557,0,1,10.0,1,,2,4424338.0,5,3,0,2,20.0,1,0.9291708291708448,1.0,1.0,0,483.0,2.0,1685020,10.036691238131628
89675,5257503,40098,0,1,12.0,0,17.0,2,6627554.0,7,2,1,9,19.0,4,0.9151848151848232,1.0,1.0,0,,,1174531,11.968514548231393
33572,5304250,164074,0,2,3.0,4,8.0,1,3580001.0,4,2,0,2,22.0,1,0.9515484515484424,0.0,1.0,1,629.0,3.0,1590111,3.0139160466313255
213658,5328829,81305,1,1,11.0,4,7.0,2,4720144.0,5,3,3,3,24.0,3,0.9342657342657308,0.0,1.0,0,1233.0,5.0,1385701,11.029589361960488
148754,5188774,34725,1,1,5.0,2,13.0,2,515046.0,1,2,0,0,16.0,2,0.9191808191808204,0.0,1.0,0,1676.0,6.0,1222111,5.015293258628079
194264,5334540,19361,0,1,8.0,4,2.0,1,8922299.0,9,1,0,6,24.0,2,0.961538461538459,0.0,1.0,1,853.0,3.0,1758078,8.008702030445484
62382,5272077,180881,0,0,,0,,2,6101710.0,6,2,0,0,20.0,0,0.98071928071928,0.0,0.0,1,,,1700317,10.200377230819488
37052,5192025,28038,0,1,21.0,6,3.0,2,5891114.0,6,2,1,9,16.0,4,0.9151848151848272,1.0,0.0,0,164.0,1.0,1121221,21.059953609059804
110853,5184514,111878,1,1,9.0,2,37.0,1,597935.0,1,3,0,0,16.0,1,0.950149850149844,0.0,0.0,1,405.0,2.0,1225169,8.989850614987638
64759,5311081,14841,0,1,8.0,0,18.0,2,6839669.0,7,1,1,9,22.0,4,0.9891108891108672,1.0,1.0,1,423.0,2.0,1772695,8.04577145931685
178631,5152388,139186,0,2,4.0,1,9.0,1,3570603.0,4,1,4,5,13.0,1,0.9485514485514599,0.0,0.0,0,553.0,2.0,1395587,3.9798668686699816
120003,5130526,69664,0,1,18.0,6,,1,4555288.0,5,2,1,9,11.0,4,0.9436563436563432,1.0,0.0,0,70.0,1.0,1231973,18.0856238802308
62787,5290734,24818,0,1,16.0,2,9.0,1,5513509.0,6,1,2,3,21.0,0,0.9339660339660328,0.0,0.0,1,398.0,2.0,1740347,16.059412801696208
221835,5072841,175498,0,1,14.0,5,,2,7342178.0,7,3,1,8,9.0,2,0.9209790209790188,0.0,0.0,0,14.0,1.0,1106360,14.039614573697097
12608,5121897,113075,0,1,4.0,2,47.0,1,10375263.0,11,1,2,2,11.0,3,0.9113886113885996,0.0,0.0,1,518.0,2.0,1223240,3.995962712157276
57228,5220233,70060,0,1,17.0,2,3.0,1,1659571.0,2,3,1,1,17.0,4,0.9151848151848118,1.0,1.0,1,251.0,1.0,1272145,17.011234813484982
172308,5188343,163665,0,1,11.0,1,2.0,2,5570856.0,6,3,4,2,16.0,1,0.9285714285714258,1.0,1.0,1,309.0,2.0,1487468,11.014446183334849
166048,5163909,12786,0,1,13.0,1,,1,2190185.0,3,2,0,3,14.0,2,0.9347652347652315,1.0,0.0,0,,,1156686,13.029539554341493
126460,5318598,134743,0,1,16.0,0,8.0,1,7602382.0,8,3,4,5,23.0,1,0.9682317682317666,0.0,1.0,0,3627.0,13.0,1378369,16.019732120380766
143689,5205194,67945,0,2,3.0,0,2.0,2,6529345.0,7,2,3,7,17.0,2,0.934765234765236,1.0,0.0,1,247.0,1.0,1447357,3.047458594688523
162302,5297864,156268,0,1,4.0,0,28.0,2,6622700.0,7,1,0,6,21.0,3,0.934265734265732,0.0,0.0,0,58.0,1.0,1522960,4.051547078696986
191538,5159717,151517,0,1,13.0,1,3.0,1,3514483.0,4,1,3,3,14.0,2,0.9563436563436646,1.0,0.0,1,178.0,1.0,1445413,13.02485526518706
193984,5292472,174582,0,2,2.0,4,12.0,2,2942990.0,4,3,0,0,21.0,3,0.9342657342657382,0.0,1.0,0,1826.0,7.0,1533472,2.050142826465615
156313,5340109,179322,0,2,5.0,3,12.0,1,9503863.0,10,1,2,8,25.0,0,0.9811188811188782,0.0,0.0,1,1253.0,5.0,1833208,5.008775411436901
66787,5339492,107012,0,1,6.0,3,21.0,1,9645908.0,10,2,4,7,25.0,1,0.9729270729270678,1.0,1.0,0,3023.0,11.0,1669060,6.030057457393314
231029,5226183,97774,0,1,17.0,4,9.0,2,2905575.0,4,2,4,5,18.0,2,0.9084915084915219,1.0,1.0,0,,,1165022,16.98206415357376
91191,5305654,96267,0,1,12.0,0,3.0,2,6519349.0,7,1,4,5,22.0,1,0.9512487512487372,0.0,1.0,1,626.0,3.0,1308681,11.990898972239755
10546,5343298,87185,0,1,5.0,0,53.0,1,858520.0,1,3,4,2,26.0,1,0.9525474525474522,0.0,1.0,0,,,1067747,5.0255892594519205
238253,5273675,161330,1,1,15.0,1,7.0,1,8186820.0,8,3,4,5,21.0,1,0.9510489510489571,1.0,1.0,1,538.0,2.0,1477878,15.036617077925339
215647,5262661,123778,0,2,5.0,0,10.0,1,4170917.0,5,1,3,3,20.0,3,0.9342657342657288,1.0,0.0,1,409.0,2.0,1695687,5.029416890960694
52407,5321803,181474,0,1,7.0,6,35.0,1,9250868.0,10,3,2,2,23.0,0,0.9810189810189754,1.0,0.0,1,517.0,2.0,1575942,7.01890013933252
218849,5248907,181167,0,0,,3,,2,5946580.0,6,5,0,0,19.0,0,0.9349650349650426,0.0,1.0,0,166.0,1.0,1656822,10.212918056546352
67195,5320093,152500,0,1,17.0,2,14.0,1,7402949.0,7,1,4,5,22.0,1,0.9515484515484444,0.0,1.0,1,919.0,4.0,1448436,17.041183886958713
240678,5162738,154533,1,1,6.0,4,13.0,1,2190992.0,3,3,3,3,14.0,3,0.9367632367632358,0.0,0.0,0,466.0,2.0,1454883,5.971597045473721
19053,5289937,47312,0,1,10.0,3,2.0,2,6142150.0,6,3,0,5,21.0,4,0.992607392607392,1.0,0.0,0,516.0,2.0,1738830,10.029889720181275
28337,5265738,116336,0,1,8.0,0,15.0,2,6598016.0,7,2,0,2,20.0,2,0.908591408591406,1.0,1.0,0,,,1618525,8.0558627885776
218457,5223494,22426,0,2,16.0,3,12.0,2,7801400.0,8,1,1,9,18.0,4,0.9424575424575392,1.0,0.0,1,294.0,1.0,1501158,16.08212487280276
157755,5333789,186633,0,1,8.0,5,10.0,1,8911281.0,9,1,2,8,24.0,0,0.9809190809190796,0.0,0.0,0,26157.0,,1663399,8.002063365184739
217789,5209562,170889,0,2,6.0,4,,2,841157.0,1,2,0,3,17.0,2,0.934765234765236,1.0,0.0,1,239.0,1.0,1520627,6.038178732964913
95064,5248978,35841,0,1,17.0,1,3.0,1,3118385.0,4,2,2,8,19.0,0,0.9805194805194816,0.0,0.0,0,49.0,1.0,1658387,17.064727301448727
80308,5318330,181321,0,1,2.0,2,12.0,1,7266553.0,7,1,2,2,22.0,0,0.923576423576417,1.0,0.0,0,20.0,1.0,1784342,2.051837731384426
6697,5289879,186478,0,0,,2,,1,2227284.0,3,2,0,3,21.0,0,0.9339660339660358,0.0,0.0,1,340.0,2.0,1743624,10.190262879603665
36931,5301228,28321,0,1,20.0,3,3.0,1,9730629.0,10,2,0,5,21.0,4,0.9891108891108672,1.0,1.0,0,494.0,2.0,1106482,20.09705430626397
104938,5304581,102422,0,1,9.0,6,32.0,1,6354540.0,7,1,1,9,22.0,4,0.9926073926073962,1.0,0.0,0,695.0,3.0,1176874,9.030004644239929
7350,5219770,31892,0,1,19.0,4,33.0,2,2101389.0,3,1,4,5,18.0,1,0.9501498501498516,1.0,1.0,1,497.0,2.0,1138337,19.012703502020123
253369,5234895,164475,0,2,4.0,4,26.0,2,8644515.0,9,3,0,6,18.0,2,0.9191808191808328,1.0,0.0,0,611.0,3.0,1490181,4.0508877572316235
3259,5292694,69610,0,1,6.0,1,33.0,1,125345.0,0,1,0,3,21.0,2,0.934565434565436,0.0,1.0,1,420.0,2.0,1177306,6.012826499376211
73223,5274540,177784,0,1,10.0,2,2.0,1,4455775.0,5,1,1,9,20.0,4,0.9926073926073921,1.0,1.0,1,447.0,2.0,1705663,10.003146640482178
93073,5209852,9055,0,1,14.0,0,15.0,2,3208681.0,4,1,1,4,17.0,2,0.9191808191808196,1.0,1.0,1,257.0,1.0,1068586,13.976401696712388
73217,5252392,177724,0,1,13.0,0,45.0,2,3403323.0,4,1,2,3,19.0,0,0.9349650349650426,0.0,0.0,1,236.0,1.0,1669884,13.00450921460957
188722,5078415,55621,0,1,12.0,0,2.0,2,5434177.0,6,3,1,9,9.0,4,0.9176823176822166,1.0,0.0,1,215.0,1.0,1086741,11.975512791080144
74236,5252016,78027,0,1,6.0,2,14.0,1,6690842.0,7,3,3,3,19.0,3,0.9342657342657288,1.0,0.0,0,2215.0,8.0,1133067,6.025056739961439
75998,5317096,110393,0,1,9.0,0,17.0,2,3721966.0,4,3,0,3,22.0,2,0.9586413586413586,1.0,1.0,1,559.0,2.0,1416131,9.0449076969523
138904,5075256,3976,0,1,18.0,2,19.0,1,687579.0,1,1,0,0,10.0,2,0.9561438561438801,1.0,0.0,0,140.0,1.0,1078274,18.067110524703843
228715,5228666,96664,0,0,,0,,1,7774768.0,8,3,4,6,18.0,1,0.9510489510489514,0.0,1.0,0,723.0,3.0,1161318,10.158543560716996
39489,5299621,95697,0,0,,4,,2,2716765.0,3,2,1,4,22.0,4,0.9926073926073952,1.0,1.0,1,575.0,2.0,1760228,10.167407148261269
85650,5336031,156163,1,2,13.0,4,7.0,1,4645942.0,5,2,0,3,25.0,2,0.9571428571428569,0.0,1.0,1,794.0,3.0,1460919,13.145408973313357
117646,5133917,102756,0,1,5.0,0,,2,724989.0,1,3,4,5,11.0,1,0.9499500499500624,0.0,1.0,1,,,1268083,4.996965732798603
206750,5276878,143187,0,2,9.0,2,17.0,1,4705804.0,5,1,4,5,20.0,1,0.9493506493506616,1.0,1.0,0,1152.0,4.0,1679399,8.989752809883703
181274,5277787,43109,0,1,2.0,0,,2,170078.0,0,2,0,1,20.0,2,0.9345654345654316,0.0,0.0,0,61.0,1.0,1693508,2.053541841489489
21225,5285700,176848,0,1,13.0,6,3.0,1,5215303.0,6,1,2,8,21.0,0,0.9805194805194862,0.0,0.0,1,364.0,2.0,1605600,13.1023315782706
65059,5298897,127877,0,0,,0,,1,5438200.0,6,2,2,2,21.0,0,0.9235764235763844,0.0,0.0,1,446.0,2.0,1755228,10.192720133956241
51463,5321796,147251,0,1,12.0,0,17.0,2,206402.0,0,3,0,1,23.0,1,0.9515484515484504,1.0,1.0,0,,,1800910,11.97398429866906
175544,5283576,158813,0,1,11.0,2,3.0,2,5015763.0,5,1,2,8,21.0,0,0.9807192807192864,0.0,0.0,1,348.0,2.0,1720415,11.055345832673623
39453,5206500,123151,0,1,6.0,3,,2,2359920.0,3,2,0,3,17.0,3,0.9113886113885952,1.0,1.0,0,143.0,1.0,1337129,6.0509095055526405
86533,5251261,108531,0,1,16.0,4,21.0,1,3445655.0,4,1,4,5,19.0,1,0.9502497502497552,1.0,1.0,0,735.0,3.0,1671092,16.029921110914415
99541,5157496,140926,0,1,17.0,0,45.0,2,671963.0,1,3,4,5,13.0,1,0.949350649350658,0.0,1.0,1,859.0,3.0,1401298,16.97129178436133
152282,5282303,43361,0,1,4.0,2,14.0,2,3620812.0,4,2,1,1,20.0,2,0.9221778221778196,1.0,1.0,1,371.0,2.0,1184399,4.066032589914167
68077,5169742,84831,1,1,11.0,4,10.0,2,242825.0,0,1,4,5,14.0,1,0.9502497502497482,1.0,1.0,0,282.0,1.0,1166941,11.009423675501141
255429,5245115,116372,0,1,17.0,1,37.0,1,2798841.0,3,2,0,3,19.0,3,0.9342657342657352,0.0,0.0,0,423.0,2.0,1097316,17.06101531009225
235574,5132230,120815,0,0,,1,,1,4088277.0,5,2,2,3,11.0,4,0.943256743256754,1.0,0.0,1,280.0,1.0,1268239,10.174144193950093
75447,5271844,90556,0,1,11.0,2,12.0,2,4308885.0,5,3,1,1,20.0,4,0.9166833166833096,1.0,0.0,0,412.0,2.0,1167016,11.021338206964101
189955,5272569,22634,1,1,9.0,4,10.0,1,4306865.0,5,1,0,3,20.0,2,0.9352647352647374,0.0,0.0,1,332.0,2.0,1106920,9.072673127649608
63904,5189072,112893,1,1,13.0,0,12.0,2,987426.0,1,1,3,1,16.0,3,0.9113886113886128,0.0,0.0,1,118.0,1.0,1525416,12.99492143780306
111904,5210888,152393,0,2,2.0,0,27.0,1,1554557.0,2,1,4,5,17.0,1,0.9501498501498516,1.0,1.0,1,326.0,2.0,1448096,2.0166509069328082
219473,5230756,129390,0,1,18.0,4,3.0,1,2589588.0,3,1,3,7,18.0,3,0.9753246753246756,0.0,0.0,1,289.0,1.0,1354935,18.089154069158774
128755,5271121,175330,0,0,,0,,2,471972.0,1,2,1,4,20.0,3,0.9342657342657332,0.0,0.0,1,235.0,1.0,1698000,10.21142131483629
56083,5228067,46924,0,1,16.0,1,17.0,2,2225076.0,3,1,0,3,18.0,2,0.9345654345654424,0.0,1.0,0,251.0,1.0,1198534,16.021125555449792
230538,5229045,118557,0,0,,2,,1,7824545.0,8,3,1,9,18.0,1,0.949350649350659,1.0,1.0,0,1078.0,4.0,1104679,10.17562817065578
36726,5304068,160547,0,1,12.0,2,14.0,2,5837326.0,6,1,4,5,22.0,1,0.9515484515484424,0.0,1.0,0,4249.0,15.0,1475298,12.000928597986404
52652,5200427,41445,0,1,15.0,0,13.0,1,1109830.0,1,1,1,1,16.0,4,0.9151848151848272,1.0,0.0,1,247.0,1.0,1176427,15.01633575131369
77054,5234078,154422,0,1,9.0,0,,2,9384172.0,10,3,2,2,18.0,3,0.9342657342657316,1.0,1.0,0,36.0,1.0,1235082,9.031332492356906
125832,5213108,128028,0,2,6.0,0,,2,3848909.0,5,2,3,3,18.0,2,0.9084915084915219,1.0,1.0,1,282.0,1.0,1532883,6.048142771759511
166298,5250259,21235,0,1,9.0,3,15.0,2,3163350.0,4,3,1,4,19.0,2,0.9084915084915118,0.0,1.0,0,256.0,1.0,1658998,9.026613108429885
131191,5208836,181966,1,1,5.0,2,8.0,2,1462927.0,2,1,0,0,17.0,2,0.9084915084915148,0.0,0.0,0,,,1579658,5.026234773137903
52357,5308838,73395,0,1,9.0,1,2.0,2,8789939.0,9,3,4,5,22.0,0,0.9235764235763844,0.0,0.0,1,455.0,2.0,1037340,9.027578646169191
179971,5174635,167325,0,1,6.0,0,17.0,1,176470.0,0,1,3,3,15.0,3,0.9367632367632276,0.0,0.0,0,228.0,1.0,1504010,5.994046481109993
176486,5299709,184470,1,1,13.0,3,3.0,2,8253902.0,8,1,2,8,21.0,2,0.9221778221778196,1.0,1.0,1,441.0,2.0,1594195,13.035654099309966
67503,5281844,93693,0,1,16.0,1,33.0,1,4894447.0,5,3,3,3,21.0,2,0.9345654345654344,0.0,1.0,1,413.0,2.0,1026543,16.013908114103398
221601,5230129,115885,1,1,10.0,4,7.0,2,2840951.0,3,1,4,5,18.0,1,0.9510489510489551,1.0,1.0,0,1656.0,6.0,1093225,10.02913962335382
13737,5087432,56023,1,1,10.0,0,12.0,2,802510.0,1,1,1,4,10.0,4,0.9436563436562542,1.0,0.0,0,597.0,2.0,1153542,9.995352940093248
189964,5293128,134888,0,1,3.0,2,27.0,1,364314.0,0,3,0,1,21.0,3,0.9342657342657344,0.0,0.0,1,404.0,2.0,1378800,3.025369024302325
31816,5192013,98480,0,1,7.0,3,2.0,1,1865176.0,2,2,0,3,16.0,4,0.9151848151848272,1.0,0.0,0,243.0,1.0,1079250,7.018159409501234
229281,5283415,21656,0,1,9.0,4,2.0,1,4970651.0,5,1,1,9,20.0,4,0.9926073926073962,1.0,0.0,1,521.0,2.0,1064968,9.02089309199097
71167,5331890,184798,0,0,,0,,1,1948794.0,2,3,0,3,24.0,0,0.9339660339660428,1.0,0.0,1,912.0,4.0,1816018,10.163394532062348
200971,5003048,159470,1,1,9.0,0,14.0,1,7362851.0,7,3,4,5,8.0,1,0.9499500499500476,0.0,1.0,0,528.0,2.0,1471920,8.962044048614263
142791,5264305,121401,0,1,10.0,5,32.0,1,4050535.0,5,1,2,2,20.0,0,0.9230769230769366,0.0,0.0,0,,,1685406,10.016990377620292
67287,5220056,109574,0,1,13.0,0,8.0,1,1768676.0,2,1,0,3,17.0,2,0.9380619380619536,0.0,1.0,1,242.0,1.0,1590603,13.027303557068254
39311,5185007,100037,0,1,6.0,0,14.0,2,4755890.0,5,3,0,3,15.0,4,0.9421578421578468,1.0,0.0,1,295.0,1.0,1521687,6.038234539406571
41245,5280308,144609,0,1,17.0,2,8.0,1,4183150.0,5,3,4,5,20.0,1,0.9510489510489571,1.0,1.0,0,103.0,1.0,1570535,17.007217900333885
16704,5259721,12485,0,1,14.0,0,2.0,1,1382972.0,2,1,1,4,19.0,2,0.9221778221778288,1.0,1.0,0,2650.0,9.0,1679265,13.998904925155825
143741,5098514,56685,0,2,5.0,1,,1,5979780.0,6,2,0,3,10.0,2,0.9108891108890856,0.0,0.0,0,1304.0,5.0,1153143,4.977719989640402
229816,5295687,32222,0,1,14.0,4,26.0,1,2765100.0,3,2,1,4,21.0,4,0.9926073926073962,1.0,0.0,1,487.0,2.0,1544085,14.081190660394423
158292,5242694,133830,0,1,15.0,1,3.0,1,3002495.0,4,1,2,2,19.0,0,0.9230769230769263,0.0,0.0,0,6176.0,,1654057,15.038325215299388
221909,5258236,147649,0,1,8.0,0,36.0,2,10217667.0,11,2,2,8,19.0,0,0.9349650349650426,0.0,0.0,0,21.0,1.0,1424550,8.021976484346272
37730,5301745,96655,0,1,5.0,2,4.0,2,7083872.0,7,3,1,9,21.0,4,0.9926073926073962,1.0,0.0,0,620.0,3.0,1568630,5.0458216835116
157899,5182786,36996,0,1,15.0,2,8.0,1,244881.0,0,2,0,3,15.0,2,0.9347652347652278,0.0,0.0,1,368.0,2.0,1073230,15.05391132159793
6802,5305737,183331,0,0,,5,,2,5340125.0,6,3,0,5,22.0,0,0.9805194805194862,1.0,0.0,1,629.0,3.0,1767730,10.184943243819552
235579,5316675,84567,0,1,9.0,0,13.0,1,4847741.0,5,3,0,4,23.0,0,0.9807192807192774,0.0,0.0,1,604.0,3.0,1791208,8.992588007249587
75856,5210259,70078,0,1,14.0,0,21.0,2,8676752.0,9,2,0,6,17.0,2,0.9191808191808338,1.0,1.0,0,3456.0,12.0,1272200,13.987823894541854
127120,5223269,165011,0,1,10.0,3,35.0,2,5879742.0,6,1,3,3,18.0,3,0.9367632367632276,0.0,0.0,1,243.0,1.0,1433243,10.036819373605113
245791,5278513,49501,0,1,14.0,2,35.0,1,5005475.0,5,1,2,2,21.0,0,0.9235764235764288,1.0,0.0,0,9.0,1.0,1720209,14.029905691158948
74043,5336192,112431,0,0,,2,,1,5398319.0,6,2,0,2,25.0,3,0.975424575424582,1.0,1.0,1,1167.0,4.0,1824953,10.186630813355567
223836,5199716,125514,1,1,19.0,0,3.0,1,1037302.0,1,1,3,3,16.0,3,0.9367632367585812,0.0,1.0,0,,,1563595,19.058629902208143
244817,5190898,78546,0,1,14.0,6,1.0,2,610376.0,1,1,3,3,16.0,3,0.9367632367632276,0.0,0.0,0,11.0,1.0,1110493,14.044505116556008
253086,5339839,95249,0,1,12.0,2,16.0,1,9500711.0,10,1,1,9,25.0,4,0.9891108891108672,1.0,1.0,0,3628.0,13.0,1039529,12.023493961437048
146673,5300256,182561,0,2,1.0,0,17.0,1,5997581.0,6,1,4,5,21.0,1,0.9515484515484476,0.0,1.0,0,112.0,1.0,1583556,1.017556811790671
1697,5101517,47944,0,1,7.0,3,10.0,2,1311084.0,2,2,1,1,10.0,2,0.9563436563436588,0.0,0.0,1,233.0,1.0,1149851,6.9929999094997015
248201,5295312,121143,0,1,9.0,2,10.0,1,5798589.0,6,1,2,2,21.0,0,0.9235764235764282,0.0,0.0,0,528.0,2.0,1747418,9.005484185527797
200061,5258637,84948,0,1,15.0,2,,2,3807082.0,4,2,0,3,19.0,1,0.951448551448562,1.0,1.0,1,546.0,2.0,1680212,15.012963488862363
44053,5212095,100546,0,1,13.0,4,25.0,2,1580617.0,2,2,1,4,17.0,4,0.9151848151848272,1.0,0.0,0,,,1171084,13.011346079036823
133732,5237884,148879,0,1,8.0,0,60.0,2,2631244.0,3,1,3,3,18.0,3,0.935564435564436,1.0,1.0,1,236.0,1.0,1616807,8.030120485221433
191830,5329998,19535,0,1,10.0,1,2.0,1,8703318.0,9,1,0,2,24.0,2,0.9221778221778149,1.0,1.0,0,151.0,1.0,1816232,10.035353447694343
36961,5301228,28321,0,1,20.0,3,3.0,1,3031958.0,4,3,0,3,21.0,4,0.9891108891108672,1.0,1.0,0,494.0,2.0,1106482,20.078532320874906
60085,5069563,29619,1,1,8.0,0,41.0,1,6467154.0,7,5,0,3,9.0,2,0.9108891108891144,0.0,0.0,1,935.0,4.0,1103114,7.949514121149845
215536,5324612,103436,0,2,5.0,1,10.0,1,7911444.0,8,2,4,6,23.0,1,0.9682317682317666,0.0,1.0,1,1057.0,4.0,1392390,5.004142326131001
172207,5237422,64466,0,1,7.0,3,63.0,2,8953089.0,9,3,0,6,18.0,2,0.9084915084915219,1.0,1.0,0,,,1438275,7.047367177819539
124414,5325436,79413,0,1,11.0,1,17.0,1,1043671.0,1,3,1,1,23.0,4,0.9891108891108672,1.0,1.0,1,619.0,3.0,1175319,10.987855780279617
19318,5305571,179316,1,2,9.0,6,33.0,1,9408837.0,10,3,2,2,22.0,0,0.9339660339660354,0.0,0.0,0,491.0,2.0,1564161,9.035361631145998
27950,5217881,1484,0,2,5.0,3,2.0,2,8536383.0,9,1,1,9,17.0,2,0.9345654345654514,1.0,1.0,0,,,1594330,5.038621501889429
252328,5104182,95659,0,1,11.0,0,2.0,1,6563516.0,7,3,1,9,10.0,4,0.9432567432567928,1.0,0.0,0,411.0,2.0,1159883,11.004838773592033
78741,5268535,131930,0,1,6.0,0,2.0,1,7199471.0,7,3,4,5,20.0,1,0.9510489510489571,1.0,1.0,1,739.0,3.0,1359818,6.017150347956429
318,5327145,174162,0,1,1.0,0,17.0,1,8067442.0,8,1,2,8,23.0,0,0.9810189810189754,1.0,0.0,1,694.0,3.0,1595200,1.0394634291000937
206503,5208623,79511,0,1,12.0,1,3.0,1,119414.0,0,1,1,1,17.0,4,0.9152847152847134,1.0,0.0,1,254.0,1.0,1111202,12.012448457088773
186882,5248021,177508,0,1,6.0,3,17.0,1,972160.0,1,1,1,1,19.0,0,0.9339660339660434,0.0,0.0,1,278.0,1.0,1658692,6.005445665973827
156822,5232089,18719,0,1,9.0,0,38.0,2,1478795.0,2,3,0,3,18.0,2,0.93456543456543,0.0,0.0,1,320.0,2.0,1580277,9.022250281639128
119149,5259955,68742,0,1,9.0,0,17.0,2,3019155.0,4,3,1,1,20.0,4,0.915184815184822,1.0,1.0,1,379.0,2.0,1141299,9.042601797795955
233606,5184958,174284,0,1,8.0,6,22.0,1,440097.0,1,1,3,3,16.0,3,0.9355644355644358,1.0,0.0,1,190.0,1.0,1532392,8.008188841311886
160035,5184370,128612,1,2,8.0,4,9.0,2,2683952.0,3,3,0,3,15.0,2,0.9351648351648412,0.0,0.0,1,228.0,1.0,1519957,8.046432794416706
166807,5329388,188400,1,1,11.0,0,21.0,1,8544716.0,9,1,2,2,24.0,0,0.923576423576417,1.0,0.0,0,1062.0,4.0,1811971,11.028628786391897
229684,5217663,40973,0,1,21.0,1,17.0,2,3047981.0,4,1,1,1,17.0,2,0.9345654345654514,1.0,1.0,0,261.0,1.0,1145779,21.016382010580095
152611,5077554,77663,0,0,,0,,1,4411227.0,5,3,2,3,9.0,4,0.9176823176822166,1.0,0.0,1,475.0,2.0,1113203,10.191679066944575
200357,5291059,190596,0,1,13.0,0,12.0,2,8128620.0,8,5,2,2,21.0,3,0.9342657342657328,0.0,0.0,1,,,1744616,13.020922349360518
192641,5255331,95388,0,1,5.0,0,15.0,1,3422808.0,4,1,1,1,19.0,4,0.9151848151848232,1.0,1.0,0,,,1541351,5.038088751735044
157320,5312349,137206,0,1,15.0,0,33.0,1,6902319.0,7,1,4,5,22.0,1,0.9512487512487372,0.0,1.0,0,122.0,1.0,1774552,15.01852313369703
105948,5140958,121893,0,1,7.0,0,17.0,2,5251247.0,6,2,4,5,12.0,1,0.950149850149844,0.0,1.0,1,267.0,1.0,1276013,6.996275805157444
110054,5125200,61346,0,1,16.0,0,12.0,1,3728766.0,4,3,1,4,11.0,4,0.9436563436562542,1.0,0.0,1,723.0,3.0,1211544,16.02476217934382
255625,5309742,179896,0,1,,6,10.0,1,1149074.0,2,2,0,2,22.0,0,0.9809190809190796,0.0,0.0,1,481.0,2.0,1768170,10.197911769108465
6089,5334346,89302,0,1,12.0,5,11.0,1,9453057.0,10,1,4,7,25.0,1,0.9729270729270678,1.0,1.0,0,71.0,1.0,1832189,12.024528106580144
130609,5249083,170335,0,1,14.0,0,,1,3438962.0,4,2,2,3,19.0,0,0.9339660339660434,0.0,0.0,1,272.0,1.0,1671291,14.025605430868502
136848,5264115,22879,0,1,9.0,4,8.0,2,3845476.0,4,2,0,3,20.0,2,0.9364635364635292,1.0,1.0,1,450.0,2.0,1093056,9.042414817450194
72809,5188506,175288,0,0,,4,,2,5133814.0,6,2,0,3,16.0,4,0.942557442557454,1.0,0.0,0,605.0,3.0,1535790,10.195293073408317
192398,5161129,154758,0,2,4.0,0,43.0,1,3057583.0,4,2,3,3,14.0,3,0.9367632367615244,0.0,0.0,0,,,1455627,3.9903797666949075
85646,5336031,156163,1,2,13.0,4,7.0,1,9058617.0,10,1,0,6,25.0,2,0.9571428571428569,0.0,1.0,1,794.0,3.0,1460919,13.161396943524249
171501,5285223,145139,0,1,5.0,0,11.0,2,7066074.0,7,1,0,2,21.0,1,0.9291708291708488,1.0,1.0,0,4829.0,17.0,1511664,5.0643764623766945
160810,5161932,66316,0,1,11.0,0,8.0,1,9508212.0,10,1,2,8,14.0,2,0.934765234765231,0.0,1.0,1,199.0,1.0,1156225,10.98178546335447
54847,5082257,12451,0,1,13.0,0,2.0,2,3954256.0,5,3,1,1,9.0,4,0.9176823176822166,1.0,0.0,1,475.0,2.0,1038302,12.979875560872735
156107,5272393,149818,0,1,9.0,1,10.0,1,4742001.0,5,1,4,5,20.0,1,0.9510489510489576,1.0,1.0,1,481.0,2.0,1440097,8.996903369798728
28061,5330596,152412,0,1,7.0,2,12.0,1,8887979.0,9,1,4,5,24.0,1,0.9512487512487372,0.0,1.0,1,1007.0,4.0,1448151,7.014048143191044
67980,5191499,18747,0,1,15.0,0,33.0,2,6076046.0,6,3,4,5,16.0,1,0.9505494505494518,1.0,1.0,0,,,1554106,14.960779575656879
173812,5237215,22666,0,1,13.0,1,3.0,1,8214149.0,8,3,0,6,18.0,2,0.9345654345654514,1.0,1.0,1,341.0,2.0,1533580,13.016473655441747
149671,5271966,79606,0,1,6.0,5,15.0,2,258122.0,0,2,1,4,20.0,4,0.916483516483504,1.0,0.0,0,445.0,2.0,1122620,6.062896959350448
28953,5253342,168845,0,1,12.0,1,2.0,1,3436667.0,4,2,3,3,19.0,3,0.9342657342657288,1.0,0.0,0,4646.0,16.0,1509874,12.006510392800491
255962,5164038,138692,0,1,7.0,0,16.0,2,6682824.0,7,3,4,6,14.0,1,0.9501498501498452,0.0,1.0,0,1878.0,7.0,1394060,7.0014335860797585
