Id,Expected
48762,1.0
48765,1.0
48789,1.0
48806,2.0
48814,1.0
48830,1.0
48928,2.0
48934,1.0
48996,1.0
49032,2.0
49059,1.0
49063,1.0
49064,1.0
49084,1.0
49091,1.0
49100,1.0
49108,1.0
49112,1.0
49143,1.0
49152,1.0
49186,1.0
49221,1.0
49229,1.0
49285,1.0
49319,2.0
49346,1.0
49359,1.0
49369,1.0
49431,2.0
49479,1.0
49501,1.0
49523,1.0
49564,1.0
49577,2.0
49595,2.0
49598,1.0
49622,1.0
49636,1.0
49639,2.0
49664,1.0
49688,2.0
49744,1.0
49749,1.0
49806,1.0
49810,2.0
49815,1.0
49823,1.0
49830,1.0
49847,1.0
49865,1.0
49875,1.0
49881,1.0
49896,2.0
50016,2.0
50017,1.0
50041,1.0
50071,1.0
50098,2.0
50143,2.0
50148,2.0
50150,1.0
50161,1.0
50164,1.0
50175,1.0
50184,1.0
50214,1.0
50244,1.0
50249,1.0
50263,2.0
50280,1.0
50283,1.0
50313,1.0
50314,1.0
50428,1.0
50441,2.0
50447,2.0
50452,1.0
50482,1.0
50516,1.0
50560,1.0
50597,1.0
50620,2.0
50637,2.0
50881,1.0
50917,1.0
50919,2.0
50920,1.0
50922,1.0
50929,1.0
50930,1.0
50958,1.0
50971,1.0
50976,1.0
50997,1.0
50998,2.0
51029,2.0
51047,1.0
51055,1.0
51097,1.0
51105,1.0
51152,1.0
51184,1.0
51212,1.0
51250,1.0
51256,1.0
51323,1.0
51388,1.0
51418,1.0
51435,2.0
51444,1.0
51490,2.0
51512,1.0
51561,1.0
51569,2.0
51572,1.0
51604,1.0
51631,1.0
51664,1.0
51679,2.0
51684,1.0
51698,1.0
51701,2.0
51722,1.0
51723,1.0
51731,1.0
51741,1.0
51757,1.0
51772,1.0
51806,1.0
51810,2.0
51836,2.0
51866,1.0
51873,1.0
51892,2.0
51947,1.0
51949,2.0
51974,1.0
51984,1.0
52011,2.0
52019,2.0
52021,1.0
52025,1.0
52028,2.0
52038,1.0
52061,2.0
52074,1.0
52080,1.0
52086,1.0
52091,2.0
52106,1.0
52115,1.0
52180,1.0
52214,1.0
52268,1.0
52358,2.0
52362,1.0
52384,1.0
52420,1.0
52457,2.0
52466,1.0
52476,1.0
52537,1.0
52540,1.0
52565,1.0
52582,1.0
52612,1.0
52618,2.0
52628,2.0
52654,1.0
52658,1.0
52678,1.0
52688,1.0
52689,2.0
52727,1.0
52738,2.0
52742,2.0
52781,1.0
52784,2.0
52795,2.0
52824,1.0
52835,1.0
52874,1.0
52897,1.0
52902,1.0
52911,2.0
52929,1.0
52932,1.0
52959,1.0
52971,2.0
52990,1.0
52996,2.0
53021,2.0
53051,1.0
53052,1.0
53057,1.0
53059,1.0
53135,1.0
53146,1.0
53184,2.0
53191,2.0
53214,1.0
53216,1.0
53231,1.0
53248,1.0
53274,1.0
53280,1.0
53283,1.0
53286,1.0
53291,1.0
53412,2.0
53419,1.0
53431,1.0
53445,1.0
53448,2.0
53450,1.0
53460,1.0
53472,1.0
53489,1.0
53499,1.0
53522,2.0
53544,2.0
53564,1.0
53577,1.0
53578,2.0
53581,1.0
53595,1.0
53608,1.0
53631,1.0
53632,1.0
53645,1.0
53739,1.0
53772,1.0
53885,1.0
53940,1.0
53941,1.0
53943,1.0
53944,1.0
53982,1.0
53998,1.0
54000,2.0
54006,1.0
54013,1.0
54037,2.0
54068,1.0
54083,1.0
54086,1.0
54156,1.0
54158,1.0
54171,1.0
54193,1.0
54211,1.0
54226,1.0
54240,1.0
54254,1.0
54270,1.0
54272,1.0
54328,1.0
54374,2.0
54402,1.0
54418,1.0
54427,1.0
54441,1.0
54444,1.0
54454,1.0
54495,1.0
54497,2.0
54509,2.0
54564,2.0
54566,1.0
54623,1.0
54641,1.0
54644,1.0
54673,1.0
54676,2.0
54678,2.0
54696,2.0
54737,1.0
54745,1.0
54751,1.0
54771,2.0
54777,1.0
54790,1.0
54799,2.0
54838,1.0
54879,1.0
54893,1.0
54940,1.0
54991,2.0
55007,1.0
55078,2.0
55085,1.0
55109,1.0
55126,2.0
55146,2.0
55268,1.0
55285,1.0
55334,1.0
55364,1.0
55378,1.0
55412,1.0
55436,1.0
55440,1.0
55468,1.0
55469,1.0
55473,1.0
55494,1.0
55495,2.0
55498,1.0
55511,1.0
55535,2.0
55572,1.0
55612,1.0
55619,2.0
55621,2.0
55636,1.0
55656,2.0
55670,1.0
55671,1.0
55684,2.0
55685,1.0
55721,1.0
55764,1.0
55773,1.0
55789,1.0
55802,1.0
55814,1.0
55908,1.0
55936,1.0
55939,1.0
55943,2.0
55979,1.0
55996,2.0
56012,1.0
56024,2.0
56031,2.0
56034,1.0
56035,1.0
56070,1.0
56075,2.0
56087,1.0
56103,1.0
56119,2.0
56165,1.0
56222,1.0
56342,1.0
56421,1.0
56448,1.0
56498,1.0
56538,1.0
56551,1.0
56562,1.0
56575,1.0
56590,2.0
56603,1.0
56624,1.0
56633,1.0
56636,2.0
56654,1.0
56664,1.0
56671,1.0
56674,1.0
56675,2.0
56685,1.0
56711,1.0
56805,2.0
56811,1.0
56846,1.0
56908,2.0
56931,1.0
56965,2.0
56977,1.0
57003,2.0
57007,1.0
57008,1.0
57076,1.0
57086,1.0
57121,2.0
57127,1.0
57145,1.0
57156,1.0
57180,2.0
57196,1.0
57234,1.0
57280,1.0
57314,2.0
57362,2.0
57375,1.0
57396,1.0
57398,1.0
57400,1.0
57417,1.0
57441,1.0
57450,2.0
57497,1.0
57500,1.0
57502,2.0
57532,2.0
57550,2.0
57570,1.0
57604,2.0
57634,1.0
57647,1.0
57650,1.0
57661,1.0
57664,1.0
57678,1.0
57689,1.0
57709,1.0
57735,2.0
57737,2.0
57754,1.0
57772,1.0
57773,2.0
57783,1.0
57795,2.0
57840,1.0
57855,1.0
57858,1.0
57875,1.0
57882,1.0
57904,1.0
57958,1.0
57978,1.0
57988,1.0
57996,1.0
58016,2.0
58022,2.0
58046,2.0
58052,1.0
58056,1.0
58059,1.0
58199,1.0
58202,1.0
58215,1.0
58239,1.0
58243,1.0
58245,1.0
58246,1.0
58314,1.0
58393,1.0
58394,1.0
58415,1.0
58437,1.0
58451,1.0
58483,1.0
58555,1.0
58558,1.0
58573,1.0
58576,2.0
58584,2.0
58638,2.0
58652,1.0
58677,1.0
58702,1.0
58707,1.0
58715,1.0
58720,1.0
58729,1.0
58736,1.0
58753,1.0
58775,1.0
58781,1.0
58813,1.0
58823,1.0
58847,1.0
58875,1.0
58880,1.0
58914,2.0
58931,1.0
58947,1.0
59003,1.0
59056,1.0
59072,1.0
59089,1.0
59160,1.0
59177,2.0
59221,1.0
59224,1.0
59236,1.0
59251,2.0
59263,2.0
59299,1.0
59311,1.0
59324,1.0
59373,1.0
59411,2.0
59479,2.0
59498,1.0
59505,2.0
59602,1.0
59613,1.0
59707,1.0
59771,1.0
59786,1.0
59795,1.0
59813,1.0
59816,1.0
59874,1.0
59896,1.0
59925,2.0
59950,1.0
59961,1.0
59968,2.0
59975,1.0
59982,1.0
60004,1.0
60018,2.0
60034,1.0
60047,1.0
60055,2.0
60075,1.0
60094,1.0
60098,1.0
60099,1.0
60141,1.0
60156,1.0
60177,2.0
60209,1.0
60235,1.0
60264,2.0
60323,1.0
60326,2.0
60353,1.0
60358,1.0
60374,1.0
60380,1.0
60386,1.0
60387,1.0
60431,2.0
60487,1.0
60489,1.0
60513,1.0
60531,1.0
60534,1.0
60548,1.0
60556,1.0
60575,1.0
60597,1.0
60599,1.0
60602,2.0
60700,1.0
60719,1.0
60741,1.0
60744,1.0
60773,1.0
60780,2.0
60783,2.0
60938,1.0
60979,1.0
60980,1.0
61010,1.0
61025,2.0
61028,1.0
61031,2.0
61032,1.0
61060,1.0
61072,1.0
61119,1.0
61197,1.0
61223,2.0
61287,1.0
61301,1.0
61325,1.0
61346,1.0
61417,1.0
61439,2.0
61471,1.0
61522,1.0
61562,2.0
61566,1.0
61588,1.0
61592,2.0
61635,1.0
61660,1.0
61697,1.0
61737,1.0
61755,1.0
61760,1.0
61773,1.0
61779,1.0
61820,2.0
61843,2.0
61854,1.0
61939,1.0
62037,2.0
62044,1.0
62049,1.0
62076,1.0
62078,2.0
62109,1.0
62115,1.0
62126,1.0
62153,1.0
62200,1.0
62225,1.0
62241,1.0
62246,1.0
62250,1.0
62276,1.0
62302,1.0
62314,1.0
62320,1.0
62366,1.0
62382,2.0
62403,1.0
62408,2.0
62412,1.0
62527,1.0
62570,2.0
62597,1.0
62608,2.0
62621,1.0
62635,2.0
62653,2.0
62680,1.0
62685,1.0
62695,1.0
62703,1.0
62710,2.0
62720,1.0
62745,1.0
62757,1.0
62770,1.0
62804,1.0
62806,1.0
62825,1.0
62829,1.0
62838,1.0
62840,1.0
62850,2.0
62863,1.0
62865,2.0
62896,2.0
62915,1.0
62926,1.0
62956,1.0
63007,1.0
63032,1.0
63062,1.0
63118,1.0
63120,1.0
63123,1.0
63146,1.0
63170,1.0
63173,1.0
63208,1.0
63244,1.0
63254,1.0
63257,1.0
63266,1.0
63286,1.0
63330,1.0
63341,1.0
63368,1.0
63394,1.0
63395,1.0
63420,2.0
63424,1.0
63468,1.0
63506,2.0
63516,1.0
63573,1.0
63588,1.0
63591,1.0
63625,1.0
63637,1.0
63656,1.0
63722,2.0
63724,1.0
63729,1.0
63749,1.0
63760,1.0
63819,2.0
63849,1.0
63855,1.0
63875,2.0
63882,1.0
63908,1.0
63910,1.0
63938,1.0
63939,2.0
63957,1.0
63963,2.0
63972,2.0
63974,2.0
63986,1.0
64040,1.0
64041,1.0
64057,1.0
64074,1.0
64077,1.0
64092,1.0
64155,1.0
64185,1.0
64195,1.0
64238,2.0
64253,1.0
64279,1.0
64289,1.0
64340,1.0
64344,1.0
64354,1.0
64359,1.0
64383,1.0
64447,1.0
64451,1.0
64466,2.0
64481,1.0
64486,1.0
64489,2.0
64495,1.0
64507,1.0
64554,2.0
64555,1.0
64581,2.0
64590,1.0
64622,1.0
64658,1.0
64659,1.0
64714,2.0
64760,2.0
64778,2.0
64785,1.0
64801,1.0
64811,1.0
64815,1.0
64878,2.0
64946,1.0
64972,2.0
64995,1.0
65009,2.0
65070,1.0
65071,1.0
65087,2.0
65092,1.0
65123,2.0
65187,1.0
65188,1.0
65194,2.0
65211,2.0
65213,2.0
65217,2.0
65302,1.0
65328,2.0
65350,1.0
65368,1.0
65376,1.0
65377,1.0
65428,1.0
65440,1.0
65478,1.0
65515,1.0
65567,1.0
65584,1.0
65599,2.0
65619,1.0
65623,1.0
65700,2.0
65712,2.0
65734,1.0
65744,1.0
65761,1.0
65801,1.0
65863,1.0
65903,1.0
65910,1.0
65916,1.0
65993,1.0
66010,1.0
66021,1.0
66047,1.0
66100,1.0
66103,1.0
66105,1.0
66120,1.0
66160,2.0
66179,1.0
66183,1.0
66265,1.0
66275,1.0
66288,1.0
66297,1.0
66316,1.0
66422,2.0
66477,1.0
66480,1.0
66484,1.0
66487,1.0
66495,1.0
66533,1.0
66541,1.0
66594,1.0
66608,2.0
66621,2.0
66622,1.0
66648,1.0
66683,1.0
66705,2.0
66767,1.0
66768,1.0
66787,1.0
66867,1.0
66873,1.0
66885,2.0
66902,2.0
66910,1.0
66938,1.0
67108,2.0
67130,2.0
67153,1.0
67178,1.0
67182,1.0
67265,1.0
67271,1.0
67322,1.0
67338,2.0
67366,1.0
67407,1.0
67428,1.0
67448,1.0
67449,1.0
67490,1.0
67530,1.0
67547,1.0
67548,1.0
67553,1.0
67562,1.0
67565,1.0
67600,1.0
67601,1.0
67607,1.0
67623,1.0
67647,1.0
67648,1.0
67657,2.0
67692,2.0
67712,2.0
67778,2.0
67789,1.0
67801,1.0
67839,2.0
67840,1.0
67866,1.0
67888,1.0
67906,1.0
67935,1.0
67941,2.0
67945,2.0
67959,1.0
68020,1.0
68025,1.0
68031,2.0
68079,1.0
68083,1.0
68111,1.0
68128,1.0
68195,1.0
68207,1.0
68226,1.0
68237,1.0
68243,1.0
68259,1.0
68268,2.0
68279,1.0
68280,1.0
68295,2.0
68386,1.0
68394,1.0
68402,1.0
68410,1.0
68464,1.0
68467,1.0
68498,1.0
68504,1.0
68514,2.0
68546,1.0
68580,2.0
68588,1.0
68591,1.0
68600,1.0
68619,1.0
68630,1.0
68637,1.0
68644,2.0
68657,1.0
68682,1.0
68690,1.0
68694,1.0
68725,1.0
68742,2.0
68812,1.0
68846,1.0
68863,1.0
68892,1.0
68936,1.0
68984,1.0
68986,1.0
68996,2.0
69012,2.0
69034,1.0
69037,1.0
69058,1.0
69059,1.0
69070,1.0
69103,1.0
69105,1.0
69114,2.0
69164,1.0
69173,1.0
69174,1.0
69194,2.0
69213,1.0
69214,1.0
69238,1.0
69241,1.0
69247,2.0
69319,2.0
69331,2.0
69350,1.0
69351,2.0
69357,1.0
69366,1.0
69390,1.0
69461,1.0
69494,2.0
69495,1.0
69522,1.0
69530,2.0
69533,2.0
69569,2.0
69610,1.0
69615,2.0
69619,1.0
69638,2.0
69743,1.0
69796,1.0
69833,1.0
69898,2.0
69900,1.0
69942,1.0
69974,1.0
69975,2.0
70024,1.0
70037,1.0
70050,1.0
70060,1.0
70061,1.0
70072,1.0
70078,2.0
70114,1.0
70122,1.0
70129,1.0
70168,1.0
70176,2.0
70193,1.0
70238,1.0
70303,1.0
70331,2.0
70339,1.0
70359,1.0
70373,1.0
70374,1.0
70401,1.0
70417,1.0
70424,1.0
70457,1.0
70467,1.0
70480,1.0
70483,2.0
70496,1.0
70523,1.0
70528,1.0
70534,2.0
70545,1.0
70546,1.0
70566,1.0
70591,1.0
70608,1.0
70629,2.0
70635,1.0
70648,2.0
70659,1.0
70699,1.0
70711,1.0
70747,1.0
70792,1.0
70820,1.0
70837,1.0
70853,1.0
70859,1.0
70887,1.0
70903,1.0
70908,1.0
70912,1.0
70916,2.0
70950,1.0
70961,1.0
71010,2.0
71011,1.0
71060,2.0
71080,1.0
71091,1.0
71121,1.0
71215,1.0
71216,1.0
71295,1.0
71312,1.0
71404,2.0
71435,1.0
71471,2.0
71478,1.0
71560,1.0
71561,1.0
71595,1.0
71613,1.0
71644,1.0
71710,1.0
71756,1.0
71767,2.0
71777,1.0
71792,1.0
71801,1.0
71810,2.0
71822,2.0
71842,1.0
71866,1.0
71949,1.0
71968,1.0
72016,1.0
72019,1.0
72022,2.0
72090,1.0
72101,2.0
72104,1.0
72131,1.0
72160,1.0
72166,2.0
72177,1.0
72201,1.0
72217,1.0
72218,2.0
72236,1.0
72240,1.0
72253,1.0
72265,2.0
72270,1.0
72295,1.0
72387,1.0
72410,2.0
72438,2.0
72479,2.0
72557,1.0
72581,2.0
72593,1.0
72603,2.0
72633,1.0
72648,2.0
72667,1.0
72672,2.0
72683,1.0
72697,1.0
72749,1.0
72786,1.0
72792,1.0
72809,1.0
72814,1.0
72824,1.0
72834,2.0
72863,1.0
72876,1.0
72891,2.0
72897,1.0
72917,1.0
72923,1.0
72929,1.0
72930,1.0
72935,1.0
72959,1.0
72965,1.0
72993,1.0
73000,2.0
73046,1.0
73056,1.0
73080,1.0
73093,1.0
73098,1.0
73113,1.0
73156,2.0
73167,2.0
73208,1.0
73216,1.0
73260,1.0
73267,1.0
73269,1.0
73272,1.0
73282,2.0
73295,1.0
73364,1.0
73377,1.0
73382,1.0
73390,1.0
73434,2.0
73441,1.0
73452,1.0
73472,1.0
73483,1.0
73487,1.0
73515,1.0
73522,1.0
73528,1.0
73546,1.0
73575,2.0
73581,2.0
73587,1.0
73607,1.0
73709,1.0
73758,2.0
73768,1.0
73798,1.0
73829,1.0
73830,1.0
73846,1.0
73870,1.0
73911,1.0
73912,1.0
73925,1.0
73938,1.0
73972,1.0
73987,2.0
74009,2.0
74068,1.0
74074,1.0
74094,1.0
74126,1.0
74129,1.0
74131,1.0
74134,1.0
74149,1.0
74159,1.0
74183,1.0
74189,1.0
74202,1.0
74226,1.0
74235,1.0
74263,1.0
74277,1.0
74287,1.0
74297,1.0
74312,1.0
74350,1.0
74358,1.0
74383,2.0
74398,1.0
74399,1.0
74407,1.0
74426,2.0
74467,1.0
74470,1.0
74474,2.0
74475,1.0
74482,2.0
74485,2.0
74497,1.0
74499,1.0
74535,1.0
74553,2.0
74587,1.0
74598,2.0
74601,2.0
74605,1.0
74607,1.0
74626,1.0
74633,1.0
74673,1.0
74708,1.0
74717,1.0
74733,2.0
74750,1.0
74751,1.0
74774,2.0
74777,1.0
74787,1.0
74795,1.0
74813,2.0
74824,1.0
74826,1.0
74841,1.0
74847,2.0
74855,2.0
74856,1.0
74881,2.0
74903,2.0
74915,1.0
74927,1.0
74935,1.0
74937,1.0
74978,1.0
75068,1.0
75069,1.0
75076,1.0
75123,2.0
75162,1.0
75165,1.0
75196,2.0
75203,1.0
75219,1.0
75234,1.0
75246,1.0
75259,1.0
75272,2.0
75318,2.0
75320,2.0
75371,1.0
75372,1.0
75385,1.0
75396,1.0
75400,2.0
75403,2.0
75428,1.0
75493,1.0
75563,1.0
75580,2.0
75627,1.0
75629,1.0
75701,1.0
75709,1.0
75743,1.0
75748,1.0
75751,2.0
75755,1.0
75779,2.0
75781,1.0
75784,2.0
75793,1.0
75794,2.0
75797,1.0
75812,2.0
75838,2.0
75849,2.0
75850,1.0
75877,1.0
75892,1.0
75900,2.0
75911,1.0
75935,1.0
75957,1.0
75972,1.0
75992,1.0
75999,2.0
76000,1.0
76014,1.0
76015,2.0
76045,1.0
76065,2.0
76068,1.0
76078,1.0
76089,2.0
76099,1.0
76101,1.0
76109,1.0
76151,2.0
76158,1.0
76175,1.0
76188,1.0
76230,1.0
76239,1.0
76242,2.0
76249,1.0
76262,1.0
76276,2.0
76298,1.0
76329,1.0
76342,2.0
76366,1.0
76368,1.0
76436,1.0
76454,1.0
76510,1.0
76521,1.0
76541,1.0
76575,1.0
76585,1.0
76630,1.0
76634,1.0
76674,2.0
76678,1.0
76720,1.0
76746,1.0
76766,1.0
76850,1.0
76851,1.0
76864,1.0
76880,1.0
76884,2.0
76918,1.0
76943,1.0
76964,1.0
77000,1.0
77047,1.0
77064,1.0
77080,1.0
77129,1.0
77135,1.0
77191,1.0
77239,1.0
77256,1.0
77280,1.0
77289,2.0
77338,1.0
77364,1.0
77368,2.0
77379,1.0
77394,1.0
77404,1.0
77435,1.0
77438,1.0
77444,2.0
77456,1.0
77528,2.0
77529,1.0
77633,2.0
77673,1.0
77689,2.0
77691,1.0
77695,1.0
77739,1.0
77761,2.0
77771,1.0
77790,1.0
77836,1.0
77848,1.0
77874,1.0
77889,1.0
77899,1.0
77903,1.0
77911,1.0
77922,1.0
77933,1.0
78005,1.0
78026,1.0
78027,1.0
78066,2.0
78088,1.0
78120,1.0
78143,1.0
78181,2.0
78232,1.0
78257,1.0
78263,2.0
78272,1.0
78273,1.0
78305,1.0
78311,1.0
78312,1.0
78321,1.0
78328,1.0
78337,1.0
78341,1.0
78351,1.0
78352,1.0
78355,1.0
78358,2.0
78384,1.0
78398,2.0
78407,1.0
78412,1.0
78421,1.0
78449,2.0
78489,1.0
78515,1.0
78526,2.0
78533,1.0
78537,1.0
78553,1.0
78598,1.0
78600,1.0
78626,1.0
78639,1.0
78650,2.0
78657,2.0
78661,1.0
78662,2.0
78689,1.0
78704,1.0
78720,1.0
78731,1.0
78754,1.0
78756,1.0
78794,1.0
78800,1.0
78832,1.0
78876,1.0
78901,2.0
78932,1.0
78976,1.0
78981,2.0
78991,1.0
79021,1.0
79070,1.0
79084,1.0
79097,1.0
79153,2.0
79161,1.0
79183,1.0
79203,1.0
79207,1.0
79212,2.0
79220,1.0
79242,2.0
79343,2.0
79358,1.0
79364,1.0
79367,1.0
79413,1.0
79423,1.0
79434,1.0
79454,1.0
79500,1.0
79503,1.0
79511,1.0
79534,1.0
79575,1.0
79595,1.0
79599,2.0
79606,2.0
79620,1.0
79633,1.0
79642,2.0
79671,1.0
79716,1.0
79726,2.0
79773,1.0
79806,1.0
79808,1.0
79818,1.0
79850,1.0
79866,1.0
79886,1.0
79902,1.0
79904,1.0
79905,1.0
79923,2.0
79972,1.0
79993,1.0
80015,1.0
80039,2.0
80043,1.0
80047,2.0
80121,2.0
80123,1.0
80174,2.0
80228,2.0
80242,1.0
80260,1.0
80275,1.0
80290,1.0
80362,1.0
80383,1.0
80390,1.0
80420,1.0
80427,1.0
80477,1.0
80515,1.0
80521,1.0
80538,1.0
80643,1.0
80653,2.0
80657,1.0
80662,1.0
80663,1.0
80683,1.0
80686,1.0
80688,1.0
80692,1.0
80708,1.0
80733,2.0
80736,1.0
80740,1.0
80795,1.0
80819,1.0
80838,1.0
80851,1.0
80931,1.0
80945,1.0
81051,1.0
81068,1.0
81086,1.0
81109,2.0
81115,1.0
81148,1.0
81157,1.0
81210,1.0
81211,2.0
81223,1.0
81288,1.0
81305,2.0
81335,1.0
81338,2.0
81349,1.0
81401,1.0
81421,1.0
81454,1.0
81481,2.0
81522,1.0
81527,2.0
81540,2.0
81553,1.0
81561,2.0
81580,2.0
81601,1.0
81605,2.0
81622,1.0
81640,1.0
81664,1.0
81671,1.0
81737,1.0
81754,1.0
81763,1.0
81777,1.0
81782,1.0
81814,1.0
81816,1.0
81826,1.0
81835,1.0
81852,2.0
81869,1.0
81880,2.0
81923,1.0
81945,1.0
81959,1.0
81966,1.0
82048,1.0
82061,1.0
82083,1.0
82095,1.0
82139,1.0
82144,1.0
82162,1.0
82198,1.0
82212,1.0
82218,1.0
82236,1.0
82239,1.0
82250,1.0
82262,1.0
82288,1.0
82343,1.0
82364,2.0
82484,1.0
82520,1.0
82541,2.0
82562,1.0
82592,1.0
82625,1.0
82637,1.0
82648,1.0
82763,1.0
82784,1.0
82791,1.0
82829,1.0
82838,1.0
82844,2.0
82879,2.0
82886,1.0
82921,1.0
82924,1.0
82932,1.0
82937,1.0
82945,2.0
82957,1.0
82972,1.0
82983,2.0
82990,1.0
83079,1.0
83087,2.0
83131,1.0
83152,2.0
83155,2.0
83211,1.0
83225,1.0
83243,2.0
83288,1.0
83297,1.0
83304,1.0
83313,1.0
83337,1.0
83348,1.0
83374,1.0
83386,1.0
83434,1.0
83475,2.0
83508,1.0
83510,1.0
83563,2.0
83572,1.0
83574,1.0
83580,2.0
83594,1.0
83596,2.0
83632,2.0
83639,1.0
83640,2.0
83673,1.0
83682,2.0
83707,2.0
83734,1.0
83739,1.0
83759,1.0
83774,1.0
83778,2.0
83803,1.0
83887,1.0
83935,1.0
83947,1.0
83950,1.0
84018,1.0
84022,1.0
84058,1.0
84064,1.0
84076,1.0
84095,1.0
84116,1.0
84126,2.0
84137,1.0
84166,2.0
84171,1.0
84182,1.0
84219,1.0
84256,1.0
84259,1.0
84308,2.0
84318,1.0
84323,2.0
84369,1.0
84388,1.0
84397,2.0
84404,1.0
84408,1.0
84447,1.0
84467,1.0
84469,1.0
84484,1.0
84506,1.0
84510,1.0
84567,1.0
84572,2.0
84601,1.0
84609,1.0
84668,2.0
84669,1.0
84718,1.0
84721,1.0
84748,1.0
84767,1.0
84786,1.0
84798,1.0
84813,1.0
84817,2.0
84819,1.0
84831,2.0
84832,1.0
84837,1.0
84856,1.0
84879,1.0
84909,1.0
84914,1.0
84941,2.0
84945,1.0
84966,2.0
84986,2.0
84998,1.0
85011,1.0
85022,1.0
85026,2.0
85034,2.0
85039,1.0
85049,2.0
85064,2.0
85127,1.0
85131,1.0
85168,2.0
85188,1.0
85191,1.0
85192,1.0
85193,1.0
85199,2.0
85226,1.0
85254,2.0
85284,1.0
85321,1.0
85334,2.0
85378,1.0
85388,2.0
85403,2.0
85404,1.0
85420,1.0
85421,1.0
85433,2.0
85435,1.0
85437,2.0
85525,1.0
85532,1.0
85543,1.0
85548,1.0
85558,1.0
85564,1.0
85567,1.0
85585,2.0
85591,1.0
85617,1.0
85618,2.0
85620,1.0
85628,1.0
85662,2.0
85667,1.0
85686,2.0
85696,1.0
85699,1.0
85720,1.0
85752,1.0
85784,1.0
85790,2.0
85820,1.0
85826,1.0
85849,1.0
85865,2.0
85900,1.0
85909,2.0
85931,1.0
85946,1.0
85961,1.0
85963,1.0
85990,1.0
86000,1.0
86080,2.0
86150,1.0
86197,1.0
86205,1.0
86223,2.0
86244,2.0
86246,2.0
86287,2.0
86350,2.0
86365,1.0
86394,1.0
86453,2.0
86528,1.0
86555,1.0
86569,1.0
86602,1.0
86615,1.0
86682,1.0
86694,2.0
86713,1.0
86734,1.0
86760,1.0
86762,1.0
86784,2.0
86796,1.0
86802,2.0
86803,1.0
86845,2.0
86846,1.0
86885,1.0
86899,1.0
86911,1.0
86950,1.0
86952,1.0
86995,2.0
86999,2.0
87023,1.0
87036,1.0
87113,1.0
87134,1.0
87139,2.0
87151,1.0
87154,1.0
87184,2.0
87185,1.0
87199,1.0
87206,2.0
87226,1.0
87253,1.0
87259,2.0
87272,1.0
87273,1.0
87290,1.0
87297,2.0
87302,1.0
87315,1.0
87316,1.0
87317,2.0
87338,1.0
87358,1.0
87366,1.0
87392,1.0
87411,1.0
87413,1.0
87417,1.0
87428,1.0
87439,1.0
87454,1.0
87467,1.0
87481,1.0
87529,2.0
87547,1.0
87555,2.0
87565,1.0
87568,1.0
87590,1.0
87591,1.0
87600,2.0
87623,1.0
87625,1.0
87631,1.0
87646,1.0
87657,1.0
87686,1.0
87689,1.0
87693,1.0
87699,1.0
87711,1.0
87719,1.0
87740,1.0
87801,2.0
87804,1.0
87814,1.0
87828,1.0
87832,1.0
87844,1.0
87880,1.0
87891,1.0
87895,2.0
87918,1.0
88043,2.0
88075,1.0
88090,1.0
88135,1.0
88155,1.0
88162,2.0
88171,1.0
88197,1.0
88257,1.0
88283,2.0
88351,1.0
88381,2.0
88400,1.0
88404,1.0
88412,1.0
88475,1.0
88488,2.0
88521,1.0
88522,1.0
88524,1.0
88527,1.0
88538,1.0
88539,2.0
88549,1.0
88567,1.0
88620,1.0
88628,1.0
88630,1.0
88651,1.0
88655,1.0
88660,1.0
88706,1.0
88714,1.0
88721,1.0
88782,1.0
88799,1.0
88806,1.0
88840,2.0
88859,2.0
88865,1.0
88869,1.0
88931,1.0
88940,1.0
88946,2.0
88959,1.0
88980,2.0
89036,1.0
89046,1.0
89081,1.0
89082,1.0
89102,2.0
89111,2.0
89134,1.0
89141,1.0
89147,1.0
89163,1.0
89269,1.0
89284,1.0
89305,1.0
89325,1.0
89334,1.0
89340,2.0
89450,2.0
89471,1.0
89481,1.0
89482,1.0
89534,1.0
89539,1.0
89540,2.0
89584,1.0
89591,1.0
89610,1.0
89616,1.0
89625,1.0
89640,1.0
89650,1.0
89678,1.0
89722,1.0
89727,1.0
89759,2.0
89771,1.0
89785,1.0
89827,1.0
89829,2.0
89858,1.0
89873,1.0
89956,1.0
89959,1.0
89968,1.0
89974,2.0
90003,1.0
90008,1.0
90019,2.0
90045,1.0
90095,1.0
90096,1.0
90097,2.0
90126,2.0
90152,1.0
90158,1.0
90193,1.0
90202,1.0
90265,1.0
90292,1.0
90298,1.0
90325,2.0
90347,1.0
90350,2.0
90365,2.0
90368,1.0
90384,1.0
90403,1.0
90407,1.0
90437,1.0
90438,1.0
90447,1.0
90464,1.0
90517,1.0
90539,1.0
90551,1.0
90556,2.0
90578,1.0
90595,1.0
90621,1.0
90631,1.0
90684,2.0
90688,2.0
90704,1.0
90767,1.0
90791,1.0
90846,1.0
90868,1.0
90883,1.0
90899,1.0
90930,1.0
90950,1.0
90959,1.0
90964,1.0
90969,1.0
90986,2.0
91010,1.0
91012,1.0
91017,1.0
91041,1.0
91043,2.0
91070,2.0
91096,1.0
91102,1.0
91107,2.0
91117,1.0
91121,1.0
91142,2.0
91164,1.0
91186,1.0
91208,1.0
91211,1.0
91241,1.0
91294,2.0
91298,1.0
91305,2.0
91339,2.0
91350,2.0
91351,1.0
91365,2.0
91366,1.0
